id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
MX11001,Abasolo,Abasolo,abasolo-mx11001,MX11001,20.537,-101.546
MX11002,Acámbaro,Acambaro,acambaro-mx11002,MX11002,20.071,-100.745
MX11004,Apaseo el Alto,Apaseo el Alto,apaseo-el-alto-mx11004,MX11004,20.433,-100.592
MX11005,Apaseo el Grande,Apaseo el Grande,apaseo-el-grande-mx11005,MX11005,20.592,-100.598
MX11006,Atarjea,Atarjea,atarjea-mx11006,MX11006,21.277,-99.781
MX11007,Celaya,Celaya,celaya-mx11007,MX11007,20.523,-100.831
MX11009,Comonfort,Comonfort,comonfort-mx11009,MX11009,20.737,-100.797
MX11010,Coroneo,Coroneo,coroneo-mx11010,MX11010,20.217,-100.395
MX11011,Cortazar,Cortazar,cortazar-mx11011,MX11011,20.422,-100.931
MX11012,Cuerámaro,Cueramaro,cueramaro-mx11012,MX11012,20.615,-101.671
MX11013,Doctor Mora,Doctor Mora,doctor-mora-mx11013,MX11013,21.147,-100.368
MX11014,Dolores Hidalgo Cuna de la Independencia Nacional,Dolores Hidalgo Cuna de la Independencia Nacional,dolores-hidalgo-cuna-de-la-independencia-nacional-mx11014,MX11014,21.105,-100.913
MX11015,Guanajuato,Guanajuato,guanajuato-mx11015,MX11015,21.024,-101.243
MX11016,Huanímaro,Huanimaro,huanimaro-mx11016,MX11016,20.365,-101.504
MX11017,Irapuato,Irapuato,irapuato-mx11017,MX11017,20.675,-101.389
MX11018,Jaral del Progreso,Jaral del Progreso,jaral-del-progreso-mx11018,MX11018,20.364,-101.062
MX11019,Jerécuaro,Jerecuaro,jerecuaro-mx11019,MX11019,20.185,-100.543
MX11020,León,Leon,leon-mx11020,MX11020,21.097,-101.648
MX11008,Manuel Doblado,Manuel Doblado,manuel-doblado-mx11008,MX11008,20.693,-101.878
MX11021,Moroleón,Moroleon,moroleon-mx11021,MX11021,20.084,-101.258
MX11022,Ocampo,Ocampo,ocampo-mx11022,MX11022,21.604,-101.476
MX11023,Pénjamo,Penjamo,penjamo-mx11023,MX11023,20.405,-101.841
MX11024,Pueblo Nuevo,Pueblo Nuevo,pueblo-nuevo-mx11024,MX11024,20.548,-101.366
MX11025,Purísima del Rincón,Purisima del Rincon,purisima-del-rincon-mx11025,MX11025,20.941,-101.906
MX11026,Romita,Romita,romita-mx11026,MX11026,20.815,-101.585
MX11027,Salamanca,Salamanca,salamanca-mx11027,MX11027,20.652,-101.167
MX11028,Salvatierra,Salvatierra,salvatierra-mx11028,MX11028,20.193,-100.866
MX11029,San Diego de la Unión,San Diego de la Union,san-diego-de-la-union-mx11029,MX11029,21.455,-100.87
MX11030,San Felipe,San Felipe,san-felipe-mx11030,MX11030,21.485,-101.171
MX11031,San Francisco del Rincón,San Francisco del Rincon,san-francisco-del-rincon-mx11031,MX11031,20.925,-101.798
MX11032,San José Iturbide,San Jose Iturbide,san-jose-iturbide-mx11032,MX11032,21.001,-100.384
MX11033,San Luis de la Paz,San Luis de la Paz,san-luis-de-la-paz-mx11033,MX11033,21.381,-100.482
MX11003,San Miguel de Allende,San Miguel de Allende,san-miguel-de-allende-mx11003,MX11003,20.913,-100.736
MX11034,Santa Catarina,Santa Catarina,santa-catarina-mx11034,MX11034,21.141,-100.071
MX11035,Santa Cruz de Juventino Rosas,Santa Cruz de Juventino Rosas,santa-cruz-de-juventino-rosas-mx11035,MX11035,20.683,-100.959
MX11036,Santiago Maravatío,Santiago Maravatio,santiago-maravatio-mx11036,MX11036,20.157,-100.976
MX11037,Silao de la Victoria,Silao de la Victoria,silao-de-la-victoria-mx11037,MX11037,20.976,-101.45
MX11038,Tarandacuao,Tarandacuao,tarandacuao-mx11038,MX11038,19.999,-100.526
MX11039,Tarimoro,Tarimoro,tarimoro-mx11039,MX11039,20.293,-100.754
MX11040,Tierra Blanca,Tierra Blanca,tierra-blanca-mx11040,MX11040,21.039,-100.135
MX11041,Uriangato,Uriangato,uriangato-mx11041,MX11041,20.118,-101.138
MX11042,Valle de Santiago,Valle de Santiago,valle-de-santiago-mx11042,MX11042,20.397,-101.259
MX11043,Victoria,Victoria,victoria-mx11043,MX11043,21.386,-100.239
MX11044,Villagrán,Villagran,villagran-mx11044,MX11044,20.546,-100.994
MX11045,Xichú,Xichu,xichu-mx11045,MX11045,21.36,-99.981
MX11046,Yuriria,Yuriria,yuriria-mx11046,MX11046,20.166,-101.317
